OP_NOMBRE,idBudget,maxBudget,typologyBudget,yearBudget,stateBudget,stateBudgetName
20101_CPMAESTROZUBELDÍA19,20101,103374.73,ENVOLVENTE,2020,11,NO ADJUDICADO
20100_CPDOCTORCASAL23,20100,65596.20,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20099_CPSANTOVENIA12,20099,60438.19,ENVOLVENTE,2020,11,NO ADJUDICADO
20098_ZURICHFINANCIALSERVICES,20098,77397.54,FACHADA,2020,11,NO ADJUDICADO
20097_ZURICHFINANCIALSERVICES,20097,432321.27,FACHADA,2020,11,NO ADJUDICADO
20096_CPKINTONE5,20096,224133.45,ENVOLVENTE,2020,8,CONTRATADO
20095_ACKERINVESTNV–SUCURSALEMPORTUGAL,20095,6879466.05,REHABILITACION,2020,11,NO ADJUDICADO
20094_SCANLANDPROJECT,20094,389448.30,REHABILITACION,2020,11,NO ADJUDICADO
20093_ARHIDIOCESISDESEVILLA,20093,351956.21,PATRIMONIO,2020,3,ENTREGADO - ACTIVO
20092_CPPARAGUAY3,20092,222968.32,ENVOLVENTE,2020,11,NO ADJUDICADO
20091_CPGALICIA12,20091,397868.70,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20090_EMERIGEFÁTIMAMARTÍNEZM-630256596,20090,7624746.84,REHABILITACION,2020,8,CONTRATADO
20089_CPCARES7,20089,107974.24,ENVOLVENTE,2020,11,NO ADJUDICADO
20088_CPCHIMA6,20088,105371.17,ENVOLVENTE,2020,8,CONTRATADO
20087_CPPRIM43,20087,141490.05,ENVOLVENTE,2020,11,NO ADJUDICADO
20086_CPCOMANDANTEFORTEA52,20086,119291.06,ENVOLVENTE,2020,11,NO ADJUDICADO
20085_CPVERACRUZ34,20085,229662.00,ENVOLVENTE,2020,11,NO ADJUDICADO
20084_CPFRANCESCCARBONELL6-26,20084,2157105.58,FACHADA,2020,4,ENTREGADO - INACTIVO
20083_CPABARO12,20083,219886.66,ENVOLVENTE,2020,11,NO ADJUDICADO
20082_CPGENERALEGUÍA14,20082,634666.78,ENVOLVENTE,2020,11,NO ADJUDICADO
20081_CPFIKA37,20081,154965.66,FACHADA,2020,11,NO ADJUDICADO
20080_CPARETXALDEDEAUZOA157158,20080,491268.55,ENVOLVENTE,2020,8,CONTRATADO
20079_CPCARLOSV40,20079,226855.97,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20078_CPCEBREROS80DUPLICADO,20078,435918.70,ENVOLVENTE,2020,11,NO ADJUDICADO
20077_CPGENERALCONCHA8,20077,589957.88,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20076_OBISPADODEALCALÁDEHENARES,20076,230886.71,PATRIMONIO,2020,3,ENTREGADO - ACTIVO
20075_CPHIERRO33EDIFICIOLEGAZPI,20075,235768.78,REHABILITACION,2020,11,NO ADJUDICADO
20074_CPSANJUANBAUTISTA10,20074,54461.90,ENVOLVENTE,2020,11,NO ADJUDICADO
20073_VIVIENDAUNIFAMILIAR,20073,674612.52,REHABILITACION,2020,11,NO ADJUDICADO
20071_CPJUANDELACOSARAMÓNYCAJALLEO,20071,1778739.40,ENVOLVENTE,2020,11,NO ADJUDICADO
20070_CPCASTELLANA248,20070,253982.97,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20069_CPCASTELLANA246,20069,112237.09,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20067_IBERBOXAUSTRALSL,20067,3437123.26,FACHADA,2020,11,NO ADJUDICADO
20066_CPEDUARDODATO24,20066,199591.32,FACHADA,2020,11,NO ADJUDICADO
20065_CPCONDADODETREVIÑO2,20065,3238204.26,ENVOLVENTE,2020,11,NO ADJUDICADO
20064_CPSANTAANA4,20064,66455.43,FACHADA,2020,11,NO ADJUDICADO
20063_CPRUBÉNDARÍO3,20063,141746.60,FACHADA,2020,11,NO ADJUDICADO
20062_CPMESENA7173-URBANIZACIÓNELANCLA,20062,979983.55,ENVOLVENTE,2020,11,NO ADJUDICADO
20060_CPDOCTORPEDRODECASTRO12,20060,8929.85,FACHADA,2020,11,NO ADJUDICADO
20058_PROPIEDAD,20058,1497599.59,PATRIMONIO,2020,4,ENTREGADO - INACTIVO
20057_CPRIOERESMA1-RIONERVIÓN23,20057,299975.15,ENVOLVENTE,2020,11,NO ADJUDICADO
20056_CPLONDRES6,20056,269628.58,ENVOLVENTE,2020,11,NO ADJUDICADO
20055_CPJUANDEAUSTRIA8,20055,257949.04,REHABILITACION,2020,11,NO ADJUDICADO
20053_CPSEBERALTUBE3,20053,125255.27,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20052_ASUNCIÓNPINILLAREIZ,20052,516059.34,REHABILITACION,2020,11,NO ADJUDICADO
20051_CPFUENLABRADA5157,20051,383517.81,FACHADA,2020,10,NO HACEN OBRA
20050_CPSANFRANCISCODESALES31,20050,189873.04,FACHADA,2020,11,NO ADJUDICADO
20049_PROPIEDAD,20049,580227.64,FACHADA,2020,11,NO ADJUDICADO
20048_CPMIRALRIO4,20048,121574.30,ENVOLVENTE,2020,11,NO ADJUDICADO
20046_SACTTEPROPERTIES,20046,819696.92,REHABILITACION,2020,4,ENTREGADO - INACTIVO
20045_VINCCIHOTELES,20045,60446.00,FACHADA,2020,11,NO ADJUDICADO
20044_CPLUISMITJANS14,20044,159716.43,FACHADA,2020,8,CONTRATADO
20043_CPTURINA4,20043,435795.21,ENVOLVENTE,2020,11,NO ADJUDICADO
20042_CPTURINA2,20042,452240.55,ENVOLVENTE,2020,11,NO ADJUDICADO
20041_CPMARIATERESADELEÓN612,20041,767635.95,ENVOLVENTE,2020,4,ENTREGADO - INACTIVO
20039_CPCOMANDANTEFORTEA9,20039,319862.23,ENVOLVENTE,2020,11,NO ADJUDICADO
20038_CPMAYOR3,20038,602810.71,ENVOLVENTE,2020,11,NO ADJUDICADO
20037_CPMAYOR2,20037,580840.98,ENVOLVENTE,2020,11,NO ADJUDICADO
20036_CPMAYOR1,20036,600687.76,ENVOLVENTE,2020,11,NO ADJUDICADO
20035_CPLIBERTAD60,20035,254365.02,ENVOLVENTE,2020,3,ENTREGADO - ACTIVO
20034_CPALAMEDAMAZARREDO1618,20034,1052374.41,ENVOLVENTE,2020,11,NO ADJUDICADO
20033_CONVENTODESANTAMARÍADEJESÚS,20033,16730.00,PATRIMONIO,2020,11,NO ADJUDICADO
20032_CPALCALÁ205,20032,63417.26,FACHADA,2020,11,NO ADJUDICADO
20031_AYUNTAMIENTODEUTRERA,20031,224892.57,PATRIMONIO,2020,3,ENTREGADO - ACTIVO
20030_GRUPOMILLENIUM,20030,4632809.77,FACHADA,2020,11,NO ADJUDICADO
20029_CPHUERTAS3,20029,131813.47,FACHADA,2020,8,CONTRATADO
20028_CPMENENDEZPELAYO95,20028,258349.73,REHABILITACION,2020,11,NO ADJUDICADO
20026_CPPEDROBARREDA15,20026,372517.26,REHABILITACION,2020,11,NO ADJUDICADO
20025_CPVIRGENDELOSPELIGROS10,20025,55598.61,FACHADA,2020,11,NO ADJUDICADO
20024_ONESHOTHOTELS,20024,3475418.34,REHABILITACION,2020,4,ENTREGADO - INACTIVO
20021_CPCARMENGANDARIAS12,20021,350358.79,ENVOLVENTE,2020,11,NO ADJUDICADO
20020_CPO'DONNELL5,20020,15753.75,FACHADA,2020,11,NO ADJUDICADO
20019_CPMANUELIRADIER3,20019,277186.43,ENVOLVENTE,2020,8,CONTRATADO
20018_CPLABARIEGA6,20018,165226.83,ENVOLVENTE,2020,8,CONTRATADO
20017_CPJAZMÍN1618,20017,838756.04,ENVOLVENTE,2020,11,NO ADJUDICADO
20016_AGUIRRENEWMAN,20016,35650.00,PATRIMONIO,2020,4,ENTREGADO - INACTIVO
20015_CPINFANTAMERCEDES34,20015,146946.59,FACHADA,2020,11,NO ADJUDICADO
20014_CPDOCEDEOCTUBRE23,20014,82692.75,REHABILITACION,2020,11,NO ADJUDICADO
20013_CEMMANAGEMENTSA,20013,736184.91,REHABILITACION,2020,11,NO ADJUDICADO
20012_CPPINAR43,20012,168416.10,REHABILITACION,2020,10,NO HACEN OBRA
20010_SOHOBOUTIQUEHOTELS,20010,1872596.49,REHABILITACION,2020,11,NO ADJUDICADO
20009_CPCOLUMELA6,20009,3425.00,REHABILITACION,2020,8,CONTRATADO
20007_CPRIVADENEYRA4,20007,5850.00,FACHADA,2020,8,CONTRATADO
20006_CPANICETOMARINAS112,20006,177795.00,FACHADA,2020,11,NO ADJUDICADO
20005_AYUTAMIENTODETALAVERADELAREINA,20005,852079.62,PATRIMONIO,2020,11,NO ADJUDICADO
20004_WHITEMÁLAGACASA,20004,2139778.93,REHABILITACION,2020,11,NO ADJUDICADO
20003_AUDENTISSL,20003,1285253.42,FACHADA,2020,8,CONTRATADO
20002_GLOBALBORSSIPA,20002,2665598.85,REHABILITACION,2020,11,NO ADJUDICADO
20001_CPISABELCOLBRAND16,20001,344575.65,REHABILITACION,2020,10,NO HACEN OBRA
19327_BANCODEESPAÑA,19327,439420.95,FACHADA,2019,8,CONTRATADO
19326_CPPRIMERODEMAYO2,19326,207209.67,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19325_CPGALICIA13,19325,425370.58,ENVOLVENTE,2019,11,NO ADJUDICADO
19324_CPARAGÓN1,19324,153621.29,ENVOLVENTE,2019,10,NO HACEN OBRA
19323_VERVETDETAILSSA,19323,1025282.97,FACHADA,2019,11,NO ADJUDICADO
19322_CPZARRAGUETA2,19322,243823.95,REHABILITACION,2019,11,NO ADJUDICADO
19320_CPFRANCISCOGERVÁS12-14,19320,172617.89,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19319_CONGRESODELOSDIPUTADOS,19319,78594.81,REHABILITACION,2019,8,CONTRATADO
19318_CPFLORIDA79,19318,153621.02,FACHADA,2019,4,ENTREGADO - INACTIVO
19317_CPBARRIOAPERRIBAL57,19317,186950.20,ENVOLVENTE,2019,11,NO ADJUDICADO
19316_CPBASAURIURBIBEN2,19316,119600.95,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19315_CPTOLEDO137,19315,168621.61,FACHADA,2019,4,ENTREGADO - INACTIVO
19314_CPSILVA2,19314,270652.26,REHABILITACION,2019,11,NO ADJUDICADO
19313_CPLIBERTAD37,19313,199885.42,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19311_CPGRANVÍA86,19311,344315.46,ENVOLVENTE,2019,11,NO ADJUDICADO
19310_CPPALANGREROS13,19310,208701.58,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19309_INCOGA,19309,73442.75,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19308_CPJUANCARLOSI17,19308,41444.17,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19307_CPJUANXXIII2,19307,167541.55,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19306_CPAPULINOMENDIBIL7,19306,175928.87,FACHADA,2019,10,NO HACEN OBRA
19305_INMOBILARIAACERKSL,19305,74742.67,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19304_CPCOMANDANTEFORTEA9,19304,34960.82,REHABILITACION,2019,11,NO ADJUDICADO
19303_CPPLAZAPONTEVEDRA7,19303,355619.70,ENVOLVENTE,2019,8,CONTRATADO
19302_CPBUENPASTOR62,19302,227642.68,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19299_CPALMUÑECAR2PLAZADE,19299,171264.60,ENVOLVENTE,2019,11,NO ADJUDICADO
19298_HERMESSL,19298,2775074.60,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19297_CPEMBAJADORES147,19297,329859.53,FACHADA,2019,11,NO ADJUDICADO
19295_CPMIGUELÁNGELCANTEROOLIVA5,19295,694516.40,REHABILITACION,2019,8,CONTRATADO
19294_CPAVEUSKADI40,19294,298543.70,ENVOLVENTE,2019,11,NO ADJUDICADO
19293_CPSANCHOARCHINIEGA14,19293,74671.97,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19292_CPISAACALBENIZ1,19292,209433.23,ENVOLVENTE,2019,11,NO ADJUDICADO
19291_CPCORAZÓNDEMARÍA2,19291,122911.10,ENVOLVENTE,2019,8,CONTRATADO
19290_CPTXORRIERRIETORBIDEA8910Y11,19290,796257.15,ENVOLVENTE,2019,11,NO ADJUDICADO
19289_UNIONFLORISTASA,19289,162919.09,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19288_MAHOUSA,19288,461563.02,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19287_CPGALICIA4,19287,312558.16,ENVOLVENTE,2019,11,NO ADJUDICADO
19286_CPLIBERTAD59,19286,133946.11,ENVOLVENTE,2019,11,NO ADJUDICADO
19285_SAVILLS-AGUIRRENEWMAN,19285,73836.35,FACHADA,2019,11,NO ADJUDICADO
19284_CPLAPAZ43,19284,1060170.23,ENVOLVENTE,2019,11,NO ADJUDICADO
19283_CPANDIA7,19283,292110.21,ENVOLVENTE,2019,11,NO ADJUDICADO
19282_AYUNTAMIENTODEOVIEDO,19282,651894.05,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19281_AYUNTAMIENTODEDOSHERMANAS,19281,22199.46,PATRIMONIO,2019,11,NO ADJUDICADO
19279_CPBATALLADELSALADO34C/VGENERALPALANCA36,19279,494384.26,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19278_CPBAGATZA14,19278,53580.13,ENVOLVENTE,2019,11,NO ADJUDICADO
19277_CPSANTIAGODECOMPOSTELA3,19277,306501.68,ENVOLVENTE,2019,11,NO ADJUDICADO
19276_CPVALCARLOS5,19276,130363.60,ENVOLVENTE,2019,8,CONTRATADO
19275_CPFERRERDELRÍO14,19275,109732.04,FACHADA,2019,10,NO HACEN OBRA
19274_HOTELESCENTER,19274,50892.44,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19272_CPOFELIANIETO18,19272,91891.00,ENVOLVENTE,2019,10,NO HACEN OBRA
19271_CPMURRIETA25,19271,47465.57,ENVOLVENTE,2019,11,NO ADJUDICADO
19270_GRUPOMILLENIUM,19270,444718.81,FACHADA,2019,8,CONTRATADO
19269_GATPROPERTY,19269,3413376.89,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19268_CPTORRECILLADELLEAL19,19268,152329.62,REHABILITACION,2019,8,CONTRATADO
19267_CPCAMINODELOSHOYOS2,19267,356038.02,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19266_CPALONSOALLENDE1,19266,369652.81,FACHADA,2019,11,NO ADJUDICADO
19265_CPCRUZDELSUR31,19265,188733.02,FACHADA,2019,4,ENTREGADO - INACTIVO
19264_CPGALICIA19,19264,275438.15,ENVOLVENTE,2019,11,NO ADJUDICADO
19263_PROPIEDAD,19263,119416.68,FACHADA,2019,11,NO ADJUDICADO
19262_INCOGA,19262,119839.87,FACHADA,2019,11,NO ADJUDICADO
19261_CPEDGARNEVILLE21,19261,430459.11,FACHADA,2019,4,ENTREGADO - INACTIVO
19260_PROPIEDAD,19260,1569309.82,REHABILITACION,2019,11,NO ADJUDICADO
19259_CPSANTILLANADELMAR4,19259,411557.55,FACHADA,2019,10,NO HACEN OBRA
19258_CPFUNDACIÓNHOGAR8,19258,289810.48,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19257_CPEULOGIOSERDÁN6,19257,137284.55,ENVOLVENTE,2019,11,NO ADJUDICADO
19256_CPRAURIC8,19256,283859.27,FACHADA,2019,11,NO ADJUDICADO
19255_CPGALICIA18,19255,276266.15,ENVOLVENTE,2019,11,NO ADJUDICADO
19254_CATEDRALDESEVILLA,19254,34608.56,PATRIMONIO,2019,8,CONTRATADO
19253_CPMUGURUZA12,19253,126577.45,ENVOLVENTE,2019,11,NO ADJUDICADO
19252_CPAYALA62,19252,163465.86,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19250_CPSANTGERVASI80,19250,119178.50,FACHADA,2019,4,ENTREGADO - INACTIVO
19249_CPRAMÓNYCAJAL13,19249,98824.07,ENVOLVENTE,2019,11,NO ADJUDICADO
19248_CPCAMPAIBAIZABAL8,19248,358690.40,ENVOLVENTE,2019,11,NO ADJUDICADO
19247_CPRIBADAVIA16,19247,563696.73,ENVOLVENTE,2019,10,NO HACEN OBRA
19246_PALACIOLONGORIA,19246,19312.80,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19245_PALACIOLONGORIA,19245,11399.68,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19244_CPOCHARANMAZAS26,19244,129787.49,FACHADA,2019,11,NO ADJUDICADO
19243_TELEFÓNICA,19243,2232931.26,PATRIMONIO,2019,11,NO ADJUDICADO
19242_CPCAMILOVILLABASO10,19242,299616.00,ENVOLVENTE,2019,11,NO ADJUDICADO
19241_CPCANALDESUEZ26-GDECESPEDES4,19241,64586.14,REHABILITACION,2019,8,CONTRATADO
19240_CPBERTOLAZA29,19240,53998.96,ENVOLVENTE,2019,11,NO ADJUDICADO
19239_PROPIEDAD,19239,134200.16,FACHADA,2019,11,NO ADJUDICADO
19238_CPMARQUÉSDELTURIA2,19238,165452.94,FACHADA,2019,11,NO ADJUDICADO
19237_PROPIEDAD,19237,681994.91,REHABILITACION,2019,11,NO ADJUDICADO
19236_CPGOYA61,19236,33746.74,REHABILITACION,2019,11,NO ADJUDICADO
19234_CPBILBAOLAVIEJA25,19234,135733.93,REHABILITACION,2019,11,NO ADJUDICADO
19233_HOTUSA,19233,33322403.61,REHABILITACION,2019,8,CONTRATADO
19232_PROPOIEDAD,19232,109775.27,REHABILITACION,2019,11,NO ADJUDICADO
19231_CPSANTGERVASI73,19231,83927.39,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19230_CPLAFLORIDA11,19230,142949.25,ENVOLVENTE,2019,11,NO ADJUDICADO
19229_CPBEURKO51,19229,160719.85,ENVOLVENTE,2019,11,NO ADJUDICADO
19228_CPPINTORANGELLARROQUE4,19228,141649.79,FACHADA,2019,11,NO ADJUDICADO
19227_CPSOLANDATA1,19227,146462.80,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19226_CPGALICIA9,19226,189190.23,ENVOLVENTE,2019,11,NO ADJUDICADO
19225_CP240JEFFERSONAV,19225,368745.10,FACHADA,2019,4,ENTREGADO - INACTIVO
19224_PROPIEDAD,19224,42189.20,FACHADA,2019,11,NO ADJUDICADO
19223_CPMARGARITAS2,19223,237179.33,ENVOLVENTE,2019,11,NO ADJUDICADO
19221_CPVILLARROEL103,19221,159215.34,FACHADA,2019,11,NO ADJUDICADO
19220_CPISABELII8,19220,198800.81,FACHADA,2019,8,CONTRATADO
19219_PATRIMONIONACIONAL,19219,4950.66,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19218_REALEIGARSA,19218,2648357.34,REHABILITACION,2019,11,NO ADJUDICADO
19217_CPBAGATZA4,19217,283885.68,ENVOLVENTE,2019,11,NO ADJUDICADO
19215_OBISPADODEALCALÁDEHENARES,19215,1343985.33,PATRIMONIO,2019,11,NO ADJUDICADO
19213_CPELCASAL25,19213,338211.52,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19212_PROPIEDAD,19212,3684940.87,REHABILITACION,2019,11,NO ADJUDICADO
19210_CPJOAQUÍNBLUME9-11,19210,784854.41,ENVOLVENTE,2019,11,NO ADJUDICADO
19209_INDITEX,19209,55796.00,FACHADA,2019,8,CONTRATADO
19208_CPGENERALPERÓN25,19208,293678.18,REHABILITACION,2019,11,NO ADJUDICADO
19207_CPCONDEDETORRALBA6,19207,185113.64,REHABILITACION,2019,8,CONTRATADO
19206_HOTUSA,19206,1566990.65,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19205_CPPRÍNCIPEDEVERGARA103,19205,310370.10,FACHADA,2019,8,CONTRATADO
19203_CPSANTAINÉS4,19203,48875.03,FACHADA,2019,11,NO ADJUDICADO
19202_CPPRINCEPDEVIANA6,19202,156228.50,REHABILITACION,2019,11,NO ADJUDICADO
19201_CPMIGUELSERVET2,19201,59951.13,FACHADA,2019,11,NO ADJUDICADO
19200_CPGOYA99,19200,228570.79,FACHADA,2019,11,NO ADJUDICADO
19197_CPPETUNIAS1,19197,732431.69,ENVOLVENTE,2019,11,NO ADJUDICADO
19196_CPFELIPEMORATILLA3,19196,235588.46,ENVOLVENTE,2019,11,NO ADJUDICADO
19195_CPHEROS7,19195,513392.96,REHABILITACION,2019,8,CONTRATADO
19194_CPSANTURCELAUAXETA6B,19194,274287.85,ENVOLVENTE,2019,11,NO ADJUDICADO
19193_CPREINA31,19193,174729.94,REHABILITACION,2019,10,NO HACEN OBRA
19192_CPSAMANIEGO2729,19192,24552.57,FACHADA,2019,11,NO ADJUDICADO
19191_CPPRIMERODEMAYO13,19191,153676.71,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19190_CPGODORNIZ55,19190,423986.99,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19189_FUNDACIÓNGERÓN,19189,2832975.59,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19188_MUSEODELPRADO,19188,8922.00,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19187_CPCONSOLMAR42,19187,299179.69,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19185_PROPIEDAD,19185,281450.13,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19184_CPORTIGOSA7,19184,67986.10,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19183_CPALFONSOXII48,19183,2509.85,FACHADA,2019,8,CONTRATADO
19182_CPALFONSOXII46,19182,12400.75,FACHADA,2019,8,CONTRATADO
19180_CPBIDEGAIN12,19180,130623.19,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19179_CPPLAZADECÁDIZ1,19179,236748.29,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19178_CATEDRALDESEVILLA,19178,1394644.57,PATRIMONIO,2019,8,CONTRATADO
19176_CPCAMARENA75,19176,384260.42,ENVOLVENTE,2019,8,CONTRATADO
19175_CPGRUPOGORBEA22,19175,22668.12,ENVOLVENTE,2019,11,NO ADJUDICADO
19173_CABILDOCATEDRALDESEVILLA,19173,16320.64,PATRIMONIO,2019,8,CONTRATADO
19172_CABILDOCATEDRALDESEVILLA,19172,9756.32,PATRIMONIO,2019,8,CONTRATADO
"19171_CPARMINTZEKALDE11-ELIZONDO2
",19171,151721.76,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19170_CPSIETEDEJULIO4,19170,178246.36,REHABILITACION,2019,11,NO ADJUDICADO
19169_CPFUENCARRAL88,19169,59985.00,REHABILITACION,2019,11,NO ADJUDICADO
19168_UNICAJA,19168,139305.35,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19167_CPBRAVOMURILLO205,19167,425660.42,REHABILITACION,2019,11,NO ADJUDICADO
19166_CPSANTUTXU13,19166,99948.82,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19165_CPRAFAELFERNANDEZHIJICOS2739,19165,220416.79,REHABILITACION,2019,11,NO ADJUDICADO
19164_CPGRANVÍA1,19164,242291.17,ENVOLVENTE,2019,8,CONTRATADO
19162_CPESTRADADEABARO10,19162,310990.82,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19160_CPHERMOSILLA104,19160,47028.74,REHABILITACION,2019,11,NO ADJUDICADO
19159_CPMALLORCA277,19159,297743.41,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19158_CPDIAGONAL367,19158,284382.61,FACHADA,2019,11,NO ADJUDICADO
19157_CPSANTÍSIMATRINIDAD17,19157,36969.40,FACHADA,2019,11,NO ADJUDICADO
19156_INSTITUTOPOLITÉCNICODESETÚBAL,19156,7500.00,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19155_AUTOMOVILCLUBDEPORTUGAL,19155,1288511.03,REHABILITACION,2019,8,CONTRATADO
19154_POSADADELLEÓN,19154,149746.84,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19153_CPMANZANARES128YSANARMENGOL4,19153,49468.50,REHABILITACION,2019,11,NO ADJUDICADO
19152_CPPRINCESADEÉBOLI2,19152,476852.22,REHABILITACION,2019,8,CONTRATADO
19151_CPJUANESPLANDIÚ9,19151,79916.10,REHABILITACION,2019,4,ENTREGADO - INACTIVO
19149_HOTELHOLIDAYINNBERNABEU,19149,431968.50,REHABILITACION,2019,8,CONTRATADO
19148_CPGABRIELARESTI36,19148,1088386.34,ENVOLVENTE,2019,11,NO ADJUDICADO
19147_AYUNTAMIENTODEDOMINGOGARCÍA,19147,375651.47,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19146_CPSANGERVASI71,19146,205702.11,FACHADA,2019,11,NO ADJUDICADO
19145_CPLOPEDEVEGA23,19145,45070.00,ENVOLVENTE,2019,11,NO ADJUDICADO
19144_CPPABLOVI16,19144,148152.13,ENVOLVENTE,2019,10,NO HACEN OBRA
19143_CPALAMEDA11,19143,94779.89,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19141_CPREYESMAGOS10,19141,45956.63,REHABILITACION,2019,11,NO ADJUDICADO
19140_CPSANBERNARDO57,19140,286193.40,REHABILITACION,2019,11,NO ADJUDICADO
19139_AYUNTAMIENTODEBARCELONA,19139,6575.00,FACHADA,2019,11,NO ADJUDICADO
19138_CPAZETA4YBIZKAIA2,19138,56327.55,ENVOLVENTE,2019,11,NO ADJUDICADO
19137_CPURUGUAY6,19137,223378.10,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19136_CPALONSOALLENDE7,19136,206487.04,ENVOLVENTE,2019,11,NO ADJUDICADO
19135_CPLURBERRI4,19135,66480.16,ENVOLVENTE,2019,11,NO ADJUDICADO
19134_ARZOBISPADODEALCALÁ,19134,237527.04,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19133_CPHONDURAS2-4,19133,193790.24,FACHADA,2019,4,ENTREGADO - INACTIVO
19132_CPARQUITECTOMORAGAS,19132,6950.00,FACHADA,2019,11,NO ADJUDICADO
19131_CPCAMPODELAESTRELLA1,19131,93630.00,REHABILITACION,2019,10,NO HACEN OBRA
19130_CPANTONIOMAURA8,19130,4970305.59,REHABILITACION,2019,11,NO ADJUDICADO
19129_FUNDACIÓNIBERDROLA,19129,124485.83,PATRIMONIO,2019,8,CONTRATADO
19127_CPARRIATERA6365,19127,361499.94,ENVOLVENTE,2019,11,NO ADJUDICADO
19126_CPSANTODOMINGO17,19126,194237.29,FACHADA,2019,11,NO ADJUDICADO
19125_CPJUNTASGENERALES11,19125,120987.30,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19124_CPSANTUTXU28,19124,299965.30,FACHADA,2019,11,NO ADJUDICADO
19123_CPGRUPOBIDEGAIN8,19123,117018.08,FACHADA,2019,11,NO ADJUDICADO
19122_CPANUNTZIBAI5,19122,154596.59,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19121_COLONIALINMOBILIARIA,19121,59406.45,FACHADA,2019,4,ENTREGADO - INACTIVO
19120_CPMARQUÉSDECORBERA58,19120,109828.01,ENVOLVENTE,2019,11,NO ADJUDICADO
19119_CPMENDIETAZEHARBIDE135,19119,55330.42,REHABILITACION,2019,11,NO ADJUDICADO
19118_CPJUNTASGENERALES20,19118,335266.32,ENVOLVENTE,2019,11,NO ADJUDICADO
19117_CPSANTURCEJENAROORAÁ41-43,19117,2781297.98,ENVOLVENTE,2019,11,NO ADJUDICADO
19116_MINISTERIODECULTURA,19116,299687.81,PATRIMONIO,2019,4,ENTREGADO - INACTIVO
19115_CPTELLEZ15CIUDADEBARCELONA138EDIFSFERNANDO,19115,174450.39,REHABILITACION,2019,11,NO ADJUDICADO
19114_CPALCARRIA5,19114,331815.00,ENVOLVENTE,2019,4,ENTREGADO - INACTIVO
19113_CPCOLOMBIA6,19113,921388.28,REHABILITACION,2019,4,ENTREGADO - INACTIVO
