OP_NOMBRE,TIPOLOGIA,ESTADO_SEGUIMIENTO,FECHA_RECOGIDA_REAL,fecha_RRR,Importe_MAX
17180_CPQUINTA12,REHABILITACION,10 NO HACEN OBRA,,2023-11-21 10:34,"€109877,11"
19073_CPAYALA60,ENVOLVENTE,11 NO ADJUDICADO,29/1/2019,2019-01-29 00:00,"€54913,10"
16223_GOBIERNODENAVARRA-CONSEJERÍADECULTURA,OTROS,03 ENTREGADO - ACTIVO,19/5/2016,2016-05-19 00:00,"€30606,89"
20078_CPCEBREROS80DUPLICADO,ENVOLVENTE,11 NO ADJUDICADO,28/1/2020,2020-01-28 00:00,"€435918,70"
20092_CPPARAGUAY3,ENVOLVENTE,11 NO ADJUDICADO,10/3/2020,2020-03-10 00:00,"€222968,32"
15327_CPGORDONIZ78,REHABILITACION,08 CONTRATADO,23/10/2015,2015-10-23 00:00,"€188852,28"
16272_MINISTERIODEFOMENTO,PATRIMONIO,03 ENTREGADO - ACTIVO,19/7/2016,2016-07-19 00:00,"€733785,12"
18285_CPSANTURCESEBASTIÁNELCANO19,ENVOLVENTE,04 ENTREGADO - INACTIVO,19/7/2018,2018-07-19 00:00,"€114179,41"
17343_CPMAGDALENA6,FACHADA,11 NO ADJUDICADO,3/11/2017,2017-11-03 00:00,"€33958,00"
22191_CPVALMOJADO131,ENVOLVENTE,11 NO ADJUDICADO,21/7/2022,2022-07-21 00:00,"€127160,76"
16092_GRACIELA,REHABILITACION,08 CONTRATADO,1/3/2016,2016-03-01 00:00,"€50785,45"
15244_CPCASTORADETXAGA16,FACHADA,04 ENTREGADO - INACTIVO,10/6/2015,2015-06-10 00:00,"€57203,92"
16370_CPCUESTADELASDESCARGAS6,ENVOLVENTE,04 ENTREGADO - INACTIVO,7/11/2016,2016-11-07 00:00,"€156984,28"
17135_CBRESPAIL,FACHADA,03 ENTREGADO - ACTIVO,17/3/2017,2017-03-17 00:00,"€143246,58"
18201_CPAUGUSTOFIGUEROA29,REHABILITACION,04 ENTREGADO - INACTIVO,7/6/2018,2018-06-07 00:00,"€61184,72"
22248_CPGOBELAURRE1921;LOPEDEVEGA14,ENVOLVENTE,11 NO ADJUDICADO,5/10/2022,2022-10-05 00:00,"€1489533,22"
21041_CPZURBANO65,FACHADA,11 NO ADJUDICADO,12/2/2021,2021-02-12 00:00,"€7610,00"
18284_CPSANTURCESEBASTIÁNELCANO17,ENVOLVENTE,04 ENTREGADO - INACTIVO,19/7/2018,2018-07-19 00:00,"€116308,58"
18179_CPSANPEDRODECARDEÑA3,ENVOLVENTE,11 NO ADJUDICADO,9/5/2018,2018-05-09 00:00,"€105479,00"
15199_CONGRESODELOSDIPUTADOS,PATRIMONIO,11 NO ADJUDICADO,20/5/2015,2015-05-20 00:00,"€104733,50"
15165_MAEC,PATRIMONIO,11 NO ADJUDICADO,16/3/2015,2015-03-16 00:00,"€12480,00"
20045_VINCCIHOTELES,FACHADA,11 NO ADJUDICADO,28/1/2020,2020-01-28 00:00,"€60446,00"
16344_MANOTERASCP,REHABILITACION,10 NO HACEN OBRA,26/10/2016,2016-10-26 00:00,"€122877,41"
17212_TENATALDE,FACHADA,04 ENTREGADO - INACTIVO,,2023-11-21 10:34,"€239592,93"
16175_CPITURRIAGA55,ENVOLVENTE,11 NO ADJUDICADO,2/5/2016,2016-05-02 00:00,"€102816,34"
16209_CPTREBALL198-204,FACHADA,11 NO ADJUDICADO,15/5/2016,2016-05-15 00:00,"€39670,50"
19303_CPPLAZAPONTEVEDRA7,ENVOLVENTE,08 CONTRATADO,2/12/2019,2019-12-02 00:00,"€355619,70"
17004_CPXAHO2,FACHADA,04 ENTREGADO - INACTIVO,23/12/2016,2016-12-23 00:00,"€86204,90"
17091_PATRONATODELALCÁZARDESEGOVIA,PATRIMONIO,11 NO ADJUDICADO,1/3/2017,2017-03-01 00:00,"€908257,19"
16065_CPZAZPILANDA6,FACHADA,04 ENTREGADO - INACTIVO,19/1/2016,2016-01-19 00:00,"€31043,98"
18358_SENADO,PATRIMONIO,11 NO ADJUDICADO,24/10/2018,2018-10-24 00:00,"€91494,40"
16387_MANOTERASCP,ENVOLVENTE,03 ENTREGADO - ACTIVO,17/11/2016,2016-11-17 00:00,"€68910,58"
17088_CPGIPUZKOA8,REHABILITACION,11 NO ADJUDICADO,3/2/2017,2017-02-03 00:00,"€40959,16"
17361_CPCASTILLALANUEVA19,ENVOLVENTE,11 NO ADJUDICADO,23/11/2017,2017-11-23 00:00,"€173686,73"
15043_CPCONDADODETREVIÑO16,ENVOLVENTE,04 ENTREGADO - INACTIVO,2/2/2015,2015-02-02 00:00,"€164731,54"
18058_CRÉDITOYCAUCIÓN,FACHADA,04 ENTREGADO - INACTIVO,2/11/2017,2017-11-02 00:00,"€590205,62"
16116_CPESPERANTO4,REHABILITACION,08 CONTRATADO,8/4/2016,2016-04-08 00:00,"€243446,46"
15351_CPDOSDEMAYO5,ENVOLVENTE,11 NO ADJUDICADO,1/12/2015,2015-12-01 00:00,"€44484,86"
15239_OHL,OTROS,08 CONTRATADO,14/7/2015,2015-07-14 00:00,"€1716,00"
18001_GOAINVEST,FACHADA,08 CONTRATADO,15/12/2017,2017-12-15 00:00,"€25213,30"
22152_CPSOMONTÍN71,ENVOLVENTE,11 NO ADJUDICADO,6/6/2022,2022-06-06 00:00,"€237996,00"
20160_CPSANTABRÍGIDA21,REHABILITACION,08 CONTRATADO,16/7/2020,2020-07-16 00:00,"€146373,77"
19007_CPCHIQUINQUIRÁ28,ENVOLVENTE,10 NO HACEN OBRA,27/11/2019,2019-11-27 00:00,"€64572,03"
16085_SUELOYVIVIENDADEARAGÓN,PATRIMONIO,11 NO ADJUDICADO,7/3/2016,2016-03-07 00:00,"€141364,49"
21013_MINISTERIODETRANSPORTE,PATRIMONIO,11 NO ADJUDICADO,12/1/2021,2021-01-12 00:00,"€1132382,38"
19324_CPARAGÓN1,ENVOLVENTE,10 NO HACEN OBRA,11/12/2019,2019-12-11 00:00,"€153621,29"
15313_IGLESIADESANJUANBAUTISTA,FACHADA,10 NO HACEN OBRA,14/10/2015,2015-10-14 00:00,"€41389,69"
16380_MINISTERIODEHACIENDA,PATRIMONIO,03 ENTREGADO - ACTIVO,3/10/2016,2016-10-03 00:00,"€304712,15"
16411_MINISTERIODEFOMENTO,PATRIMONIO,03 ENTREGADO - ACTIVO,24/11/2016,2016-11-24 00:00,"€831048,36"
19021_CPCARBONEROYSOL1,FACHADA,11 NO ADJUDICADO,8/1/2019,2019-01-08 00:00,"€171954,09"
15354_CPALMONACID13,REHABILITACION,11 NO ADJUDICADO,8/10/2015,2015-10-08 00:00,"€123149,44"
17164_CPLASARENASPAULINOMENDIVIL12,REHABILITACION,11 NO ADJUDICADO,27/4/2017,2017-04-27 00:00,"€20456,59"
17322_CPSANTIAGODECOMPOSTELA9,FACHADA,08 CONTRATADO,4/10/2017,2017-10-04 00:00,"€333813,02"
16406_SANDOSA,FACHADA,11 NO ADJUDICADO,17/11/2016,2016-11-17 00:00,"€12060,00"
20120_DIOCESISDEALMERÍA,PATRIMONIO,03 ENTREGADO - ACTIVO,22/4/2020,2020-04-22 00:00,"€501867,86"
18221_CPGRUPOSAGARMINAGA9,ENVOLVENTE,11 NO ADJUDICADO,30/5/2018,2018-05-30 00:00,"€266979,80"
17228_CPPOZOKOETXE5,FACHADA,04 ENTREGADO - INACTIVO,15/6/2017,2017-06-15 00:00,"€159871,28"
17128_OCASOSA,PATRIMONIO,08 CONTRATADO,13/3/2017,2017-03-13 00:00,"€1165,00"
19264_CPGALICIA19,ENVOLVENTE,11 NO ADJUDICADO,24/9/2019,2019-09-24 00:00,"€275438,15"
17297_CPANDRÉSISASI2,FACHADA,11 NO ADJUDICADO,19/9/2017,2017-09-19 00:00,"€19487,65"
16131_CPPLATA11,REHABILITACION,11 NO ADJUDICADO,19/4/2016,2016-04-19 00:00,"€114852,31"
16350_CPPRIM45,FACHADA,11 NO ADJUDICADO,27/10/2016,2016-10-27 00:00,"€3510,00"
18255_CPSECTORISLAS18-21,REHABILITACION,11 NO ADJUDICADO,27/11/2013,2013-11-27 00:00,"€205869,94"
22186_CPMIGUELÁNGEL13,ENVOLVENTE,08 CONTRATADO,10/6/2022,2022-06-10 00:00,"€107504,68"
16081_RABAT,PATRIMONIO,11 NO ADJUDICADO,8/2/2016,2016-02-08 00:00,"€554374,00"
17223_OBISPADODEALCALÁDEHENARES,PATRIMONIO,11 NO ADJUDICADO,23/5/2017,2017-05-23 00:00,"€503817,29"
17157_HOTELNACIONAL,REHABILITACION,03 ENTREGADO - ACTIVO,10/4/2017,2017-04-10 00:00,"€20000,00"
15290_CPFRANCISCOLOZANO20,REHABILITACION,11 NO ADJUDICADO,17/9/2015,2015-09-17 00:00,"€27113,91"
20138_AYUNTAMIENTODECORTEGANA,PATRIMONIO,08 CONTRATADO,11/3/2020,2020-03-11 00:00,"€411130,29"
18166_CPGOYA64,FACHADA,11 NO ADJUDICADO,11/5/2018,2018-05-11 00:00,"€65960,43"
19068_DIOCESISDECORIA-CACERES,PATRIMONIO,03 ENTREGADO - ACTIVO,1/3/2019,2019-03-01 00:00,"€1042718,79"
16322_MANOTERASCP,ENVOLVENTE,04 ENTREGADO - INACTIVO,,2023-11-21 10:34,"€210349,42"
18116_CPJUNTADECOMERÇ17,FACHADA,11 NO ADJUDICADO,20/3/2018,2018-03-20 00:00,"€57266,53"
18094_BANCODEESPAÑA,PATRIMONIO,11 NO ADJUDICADO,7/3/2018,2018-03-07 00:00,"€287218,52"
16352_CPARENEAZPI67-69-71,REHABILITACION,11 NO ADJUDICADO,26/10/2016,2016-10-26 00:00,"€519701,37"
20099_CPSANTOVENIA12,ENVOLVENTE,11 NO ADJUDICADO,5/3/2020,2020-03-05 00:00,"€60438,19"
17080_CPFLORIDA31,FACHADA,11 NO ADJUDICADO,12/1/2017,2017-01-12 00:00,"€58894,12"
17009_CPAUTONOMIA22,REHABILITACION,11 NO ADJUDICADO,9/1/2017,2017-01-09 00:00,"€83693,98"
18190_ARZOBISPADODEMADRID,PATRIMONIO,03 ENTREGADO - ACTIVO,23/5/2018,2018-05-23 00:00,"€248470,69"
19087_ARZOBISPADODEMADRID,PATRIMONIO,03 ENTREGADO - ACTIVO,21/3/2019,2019-03-21 00:00,"€244366,74"
17032_CPGODELLA149,REHABILITACION,08 CONTRATADO,17/1/2017,2017-01-17 00:00,"€234323,05"
17355_CPFELIPEMORATILLA3,REHABILITACION,08 CONTRATADO,14/11/2017,2017-11-14 00:00,"€214870,22"
16044_CPVILLALOBOS11,ENVOLVENTE,11 NO ADJUDICADO,19/1/2016,2016-01-19 00:00,"€99971,93"
16066_CPZAZPILANDA7,FACHADA,04 ENTREGADO - INACTIVO,19/1/2016,2016-01-19 00:00,"€35343,07"
15176_CPDOLORESIBARRURI21,REHABILITACION,04 ENTREGADO - INACTIVO,29/5/2015,2015-05-29 00:00,"€91813,75"
16392_CPSANTAENGRACIA21,FACHADA,11 NO ADJUDICADO,8/11/2016,2016-11-08 00:00,"€58104,06"
17014_CPGIPUZKOA46,FACHADA,04 ENTREGADO - INACTIVO,16/12/2017,2017-12-16 00:00,"€331238,96"
19275_CPFERRERDELRÍO14,FACHADA,10 NO HACEN OBRA,23/10/2019,2019-10-23 00:00,"€109732,04"
18070_CPDOCTORZAMENHOF4044,REHABILITACION,08 CONTRATADO,5/2/2018,2018-02-05 00:00,"€634651,78"
18371_CPZABALBIDE44,ENVOLVENTE,11 NO ADJUDICADO,24/10/2018,2018-10-24 00:00,"€145896,69"
16130_CPREINOSA4,REHABILITACION,10 NO HACEN OBRA,15/4/2016,2016-04-15 00:00,"€174328,82"
17257_CPDOCTORAREILZA22,FACHADA,04 ENTREGADO - INACTIVO,13/7/2017,2017-07-13 00:00,"€127410,78"
16401_AYUNTAMIENTODEARROYOMOLINOS,PATRIMONIO,03 ENTREGADO - ACTIVO,30/11/2016,2016-11-30 00:00,"€203839,58"
19285_SAVILLS-AGUIRRENEWMAN,FACHADA,11 NO ADJUDICADO,12/11/2019,2019-11-12 00:00,"€73836,35"
16178_CPZURBANO39,REHABILITACION,11 NO ADJUDICADO,10/5/2016,2016-05-10 00:00,"€90275,54"
17214_CPCEDACEROS11,FACHADA,11 NO ADJUDICADO,11/6/2017,2017-06-11 00:00,"€178893,46"
18275_CPGENERALPARDIÑAS9,FACHADA,08 CONTRATADO,3/8/2018,2018-08-03 00:00,"€77996,00"
16056_CPALONSOALLENDE2,FACHADA,11 NO ADJUDICADO,1/2/2016,2016-02-01 00:00,"€169897,62"
17073_PATRIMONIONACIONAL,PATRIMONIO,03 ENTREGADO - ACTIVO,31/1/2017,2017-01-31 00:00,"€35962,38"
16163_CPFERNÁNDEZDELOSRÍOS76,REHABILITACION,11 NO ADJUDICADO,17/5/2016,2016-05-17 00:00,"€23255,00"
20205_CPGENERALPARDIÑAS9,REHABILITACION,10 NO HACEN OBRA,2/10/2020,2020-10-02 00:00,"€52472,50"
19299_CPALMUÑECAR2PLAZADE,ENVOLVENTE,11 NO ADJUDICADO,27/11/2019,2019-11-27 00:00,"€171264,60"
18181_CPATAULFO18,REHABILITACION,11 NO ADJUDICADO,22/5/2018,2018-05-22 00:00,"€36922,60"
18291_CPIRALA3,ENVOLVENTE,04 ENTREGADO - INACTIVO,29/6/2018,2018-06-29 00:00,"€81663,37"
15308_CPGILENA4VILLAVERDEALTO,REHABILITACION,10 NO HACEN OBRA,28/9/2015,2015-09-28 00:00,"€84747,63"
17001_GENERALI,FACHADA,11 NO ADJUDICADO,9/7/2014,2014-07-09 00:00,"€192301,50"
17063_CPITXASBIDE10A,FACHADA,11 NO ADJUDICADO,2/1/2017,2017-01-02 00:00,"€36166,50"
17249_CPMONTEJURRA6,ENVOLVENTE,11 NO ADJUDICADO,10/7/2017,2017-07-10 00:00,"€74854,32"
18274_CPCARLOSVII4,FACHADA,11 NO ADJUDICADO,17/7/2018,2018-07-17 00:00,"€50988,00"
19136_CPALONSOALLENDE7,ENVOLVENTE,11 NO ADJUDICADO,3/5/2019,2019-05-03 00:00,"€206487,04"
21262_EXINA,REHABILITACION,11 NO ADJUDICADO,16/11/2021,2021-11-16 00:00,"€88813,16"
22164_CPSOMONTÍN27,ENVOLVENTE,11 NO ADJUDICADO,6/6/2022,2022-06-06 00:00,"€252889,36"
16150_CPSOLOKOETXE6,FACHADA,11 NO ADJUDICADO,26/4/2016,2016-04-26 00:00,"€76974,73"
15086_TEATROMARIAEUGENIA,PATRIMONIO,11 NO ADJUDICADO,2/2/2015,2015-02-02 00:00,"€19403,83"
16379_PALACIODELAPRENSA,FACHADA,08 CONTRATADO,17/11/2016,2016-11-17 00:00,"€43414,60"
19287_CPGALICIA4,ENVOLVENTE,11 NO ADJUDICADO,22/10/2019,2019-10-22 00:00,"€312558,16"
18251_CPLORETOYCHICOTE7,REHABILITACION,11 NO ADJUDICADO,17/7/2018,2018-07-17 00:00,"€2524,75"
16407_AGUIRRENEWMAN,REHABILITACION,11 NO ADJUDICADO,15/12/2017,2017-12-15 00:00,"€1091181,93"
18288_CPMAURICIOLEGENDRE394143,ENVOLVENTE,11 NO ADJUDICADO,6/9/2018,2018-09-06 00:00,"€385334,60"
18011_CPCASANOVA197-199,FACHADA,11 NO ADJUDICADO,14/12/2017,2017-12-14 00:00,"€174894,28"
18385_CPPELOPONESO810,REHABILITACION,11 NO ADJUDICADO,5/12/2019,2019-12-05 00:00,"€423672,46"
19141_CPREYESMAGOS10,REHABILITACION,11 NO ADJUDICADO,20/5/2019,2019-05-20 00:00,"€45956,63"
17269_CPALONSOCANO72,ENVOLVENTE,11 NO ADJUDICADO,21/8/2017,2017-08-21 00:00,"€19862,70"
15044_CPLINCE2,ENVOLVENTE,11 NO ADJUDICADO,3/12/2014,2014-12-03 00:00,"€73306,32"
22262_FIDESGESTIÓN,REHABILITACION,11 NO ADJUDICADO,27/9/2022,2022-09-27 00:00,"€5134810,02"
19014_OBISPADODEALCALÁDEHENARES,PATRIMONIO,03 ENTREGADO - ACTIVO,10/12/2018,2018-12-10 00:00,"€166606,17"
16105_SEGUROSSANTALUCÍA,FACHADA,11 NO ADJUDICADO,30/3/2016,2016-03-30 00:00,"€77729,50"
17238_PATRONATODELALCÁZARDESEGOVIA,PATRIMONIO,03 ENTREGADO - ACTIVO,12/6/2017,2017-06-12 00:00,"€386599,74"
17045_CPINFANTAS7,FACHADA,08 CONTRATADO,18/1/2017,2017-01-18 00:00,"€9956,50"
15215_CPSANIGNACIO27BARAKALDO,FACHADA,04 ENTREGADO - INACTIVO,29/5/2015,2015-05-29 00:00,"€78379,24"
15177_CPBASAURIJUANIBARGUTXI6BASAURI,FACHADA,11 NO ADJUDICADO,26/5/2015,2015-05-26 00:00,"€54145,75"
15267_CBRE-EDIFICIOMEDII,FACHADA,04 ENTREGADO - INACTIVO,15/7/2015,2015-07-15 00:00,"€39710,35"
17261_CPLAGUARDIA8,ENVOLVENTE,04 ENTREGADO - INACTIVO,28/7/2017,2017-07-28 00:00,"€72161,63"
17129_CPBARCELONA2,ENVOLVENTE,11 NO ADJUDICADO,2/3/2017,2017-03-02 00:00,"€159714,56"
18007_CPMENENDEZPELAYO30,FACHADA,11 NO ADJUDICADO,20/12/2017,2017-12-20 00:00,"€107040,62"
22277_EMBAJADADEESPAÑA,PATRIMONIO,03 ENTREGADO - ACTIVO,10/11/2022,2022-11-10 00:00,"€46642,47"
19129_FUNDACIÓNIBERDROLA,PATRIMONIO,08 CONTRATADO,16/4/2019,2019-04-16 00:00,"€124485,83"
15255_CPTXABARRI20-SESTAO,ENVOLVENTE,04 ENTREGADO - INACTIVO,21/7/2015,2015-07-21 00:00,"€31379,03"
16073_AYUNTAMIENTODEALBADETORMES,PATRIMONIO,11 NO ADJUDICADO,2/3/2016,2016-03-02 00:00,"€201870,71"
15096_CPANTONIOARIAS7,FACHADA,11 NO ADJUDICADO,12/3/2015,2015-03-12 00:00,"€44242,96"
16118_CPMAYOR78,REHABILITACION,11 NO ADJUDICADO,14/4/2016,2016-04-14 00:00,"€82997,23"
17254_CPLAPROVIDENCIA21,ENVOLVENTE,11 NO ADJUDICADO,1/12/2017,2017-12-01 00:00,"€61892,29"
16007_CPANUNCIACIÓN4,REHABILITACION,08 CONTRATADO,21/12/2015,2015-12-21 00:00,"€18309,30"
17161_CPNTRASRADELASANGUSTIAS15,ENVOLVENTE,11 NO ADJUDICADO,24/4/2017,2017-04-24 00:00,"€53562,46"
16226_CPAFECTO5,REHABILITACION,11 NO ADJUDICADO,2/6/2016,2016-06-02 00:00,"€115542,68"
17235_CPIBIZA41,FACHADA,11 NO ADJUDICADO,26/6/2017,2017-06-26 00:00,"€47221,05"
19066_SUELOYVIVIENDADEARAGÓN,PATRIMONIO,11 NO ADJUDICADO,16/2/2019,2019-02-16 00:00,"€312514,21"
18347_CPLOPEDERUEDA27,FACHADA,11 NO ADJUDICADO,19/9/2018,2018-09-19 00:00,"€45689,75"
21006_CPJUANBRAVO20,FACHADA,08 CONTRATADO,14/12/2020,2020-12-14 00:00,"€82775,50"
16119_CPVELÁZQUEZ50,FACHADA,11 NO ADJUDICADO,5/4/2016,2016-04-05 00:00,"€103998,00"
16094_CPLAPAZ5PORTUGALETE,REHABILITACION,11 NO ADJUDICADO,15/3/2016,2016-03-15 00:00,"€45412,38"
19325_CPGALICIA13,ENVOLVENTE,11 NO ADJUDICADO,10/12/2020,2020-12-10 00:00,"€425370,58"
17231_ARZOBISPADODEMADRID,PATRIMONIO,03 ENTREGADO - ACTIVO,17/3/2017,2017-03-17 00:00,"€199680,38"
19201_CPMIGUELSERVET2,FACHADA,11 NO ADJUDICADO,22/7/2019,2019-07-22 00:00,"€59951,13"
15098_HOTELPARKHYATT,FACHADA,04 ENTREGADO - INACTIVO,23/3/2015,2015-03-23 00:00,"€541266,10"
16221_CPCASTILLALANUEVA31,FACHADA,11 NO ADJUDICADO,13/6/2016,2016-06-13 00:00,"€152930,02"
18183_CPSANTURCEREGALES77,ENVOLVENTE,11 NO ADJUDICADO,16/5/2018,2018-05-16 00:00,"€68624,00"
17177_CPLAGUARDIA68,REHABILITACION,04 ENTREGADO - INACTIVO,2/5/2017,2017-05-02 00:00,"€198295,19"
15314_CPZUBIAGA4,FACHADA,04 ENTREGADO - INACTIVO,28/9/2015,2015-09-28 00:00,"€87492,92"
15233_PUNTOFASL,FACHADA,11 NO ADJUDICADO,9/7/2015,2015-07-09 00:00,"€95997,35"
16334_MANOTERASCP,REHABILITACION,04 ENTREGADO - INACTIVO,,2023-11-21 10:34,"€188669,76"
20204_CPDOCTORESQUERDO32,FACHADA,11 NO ADJUDICADO,6/10/2020,2020-10-06 00:00,"€27927,47"
18083_CPPEDROÑERAS18,REHABILITACION,11 NO ADJUDICADO,16/2/2018,2018-02-16 00:00,"€103330,90"
17348_UCM,OTROS,11 NO ADJUDICADO,13/11/2017,2017-11-13 00:00,"€340592,99"
15234_CPBIARRITZ15,FACHADA,08 CONTRATADO,25/6/2015,2015-06-25 00:00,"€164124,38"
15004_ZURICHFINANCIALSERVICES,FACHADA,04 ENTREGADO - INACTIVO,4/12/2014,2014-12-04 00:00,"€34115,68"
17335_CPDOCTORCASAL13,REHABILITACION,11 NO ADJUDICADO,19/10/2017,2017-10-19 00:00,"€151429,42"
18097_CPTABLANCA5,ENVOLVENTE,11 NO ADJUDICADO,1/3/2018,2018-03-01 00:00,"€67971,64"
18245_CPROSELLO327-329,FACHADA,11 NO ADJUDICADO,4/7/2018,2018-07-04 00:00,"€97786,14"
15288_CPSABINOARANA29,REHABILITACION,11 NO ADJUDICADO,24/9/2015,2015-09-24 00:00,"€124985,73"
15103_CPGAZTELA16,ENVOLVENTE,04 ENTREGADO - INACTIVO,19/1/2015,2015-01-19 00:00,"€213132,64"
18319_CPLISBOA19,ENVOLVENTE,04 ENTREGADO - INACTIVO,28/5/2018,2018-05-28 00:00,"€236822,88"
17035_CPALCALA101,FACHADA,04 ENTREGADO - INACTIVO,27/1/2017,2017-01-27 00:00,"€52691,27"
16196_CPCANTARRANAS7,FACHADA,11 NO ADJUDICADO,2/6/2016,2016-06-02 00:00,"€174693,38"
18118_CPVALENZUELA6,FACHADA,11 NO ADJUDICADO,12/3/2018,2018-03-12 00:00,"€93818,81"
15141_CPVALDECANILLAS66,ENVOLVENTE,11 NO ADJUDICADO,9/4/2015,2015-04-09 00:00,"€53632,46"
18334_CPANTONIOCASERO10,REHABILITACION,04 ENTREGADO - INACTIVO,23/2/2018,2018-02-23 00:00,"€18837,00"
20076_OBISPADODEALCALÁDEHENARES,PATRIMONIO,03 ENTREGADO - ACTIVO,19/2/2020,2020-02-19 00:00,"€230886,71"
18361_CPLISBOA24,ENVOLVENTE,08 CONTRATADO,31/10/2018,2018-10-31 00:00,"€148366,97"
18095_SEMINARIOCONCILIARDEMADRID,PATRIMONIO,11 NO ADJUDICADO,2/3/2018,2018-03-02 00:00,"€3372949,21"
16236_CPSANFRANCISCODESALES35,FACHADA,08 CONTRATADO,24/6/2016,2016-06-24 00:00,"€219870,30"
17253_CPMANOJODEROSAS23,REHABILITACION,04 ENTREGADO - INACTIVO,9/6/2017,2017-06-09 00:00,"€289597,70"
15139_CPBATERÍAS7C/VINDULGENCIA,OTROS,04 ENTREGADO - INACTIVO,27/4/2015,2015-04-27 00:00,"€78163,65"
15162_CPLEOPOLDOALASCLARÍN4,REHABILITACION,11 NO ADJUDICADO,14/5/2015,2015-05-14 00:00,"€58163,43"
20253_CPSERRANO3,FACHADA,11 NO ADJUDICADO,10/12/2020,2020-12-10 00:00,"€92890,96"
20240_CPARTEAGABEITIA30,REHABILITACION,11 NO ADJUDICADO,18/10/2020,2020-10-18 00:00,"€88577,61"
17138_CPSANTAMARÍADELACABEZA15,FACHADA,11 NO ADJUDICADO,28/3/2017,2017-03-28 00:00,"€14469,69"
17198_CPCASTAÑOS32,FACHADA,08 CONTRATADO,30/5/2017,2017-05-30 00:00,"€64641,12"
18217_CPSANTURCEJUANDEROMPEOLAS42,ENVOLVENTE,04 ENTREGADO - INACTIVO,29/5/2018,2018-05-29 00:00,"€83989,75"
15102_CPZUGAZARTE65,FACHADA,11 NO ADJUDICADO,9/3/2015,2015-03-09 00:00,"€69948,69"
19277_CPSANTIAGODECOMPOSTELA3,ENVOLVENTE,11 NO ADJUDICADO,17/9/2019,2019-09-17 00:00,"€306501,68"
17229_CPJUNTASGENERALES18,FACHADA,11 NO ADJUDICADO,22/6/2017,2017-06-22 00:00,"€97578,26"
19218_REALEIGARSA,REHABILITACION,11 NO ADJUDICADO,1/8/2019,2019-08-01 00:00,"€2648357,34"
20032_CPALCALÁ205,FACHADA,11 NO ADJUDICADO,10/2/2020,2020-02-10 00:00,"€63417,26"
15018_CPKIRIKIÑO56,ENVOLVENTE,04 ENTREGADO - INACTIVO,9/1/2015,2015-01-09 00:00,"€194761,64"
17338_HOTELCAMPILLE,FACHADA,04 ENTREGADO - INACTIVO,18/10/2017,2017-10-18 00:00,"€253494,97"
20031_AYUNTAMIENTODEUTRERA,PATRIMONIO,03 ENTREGADO - ACTIVO,21/1/2020,2020-01-21 00:00,"€224892,57"
15220_CPOCHO5,REHABILITACION,11 NO ADJUDICADO,1/7/2015,2015-07-01 00:00,"€51880,95"
21070_CPFROMISTA6,ENVOLVENTE,11 NO ADJUDICADO,17/3/2021,2021-03-17 00:00,"€229851,05"
15058_CPSEBASTIÁNELCANO10,ENVOLVENTE,04 ENTREGADO - INACTIVO,13/1/2015,2015-01-13 00:00,"€91192,69"
15276_CPAUSTRIA10,REHABILITACION,03 ENTREGADO - ACTIVO,22/9/2015,2015-09-22 00:00,"€368170,34"
19270_GRUPOMILLENIUM,FACHADA,08 CONTRATADO,,2023-11-21 10:34,"€444718,81"
15137_AYTOTARRAGONA,PATRIMONIO,11 NO ADJUDICADO,14/4/2015,2015-04-14 00:00,"€119618,80"
18092_CPPUERTOURKIOLA3,FACHADA,11 NO ADJUDICADO,21/2/2018,2018-02-21 00:00,"€124953,46"
17370_CPCARDENALCASAÑAS19,FACHADA,04 ENTREGADO - INACTIVO,23/11/2017,2017-11-23 00:00,"€39734,70"
17378_CPRIOJANOS2,ENVOLVENTE,04 ENTREGADO - INACTIVO,21/11/2017,2017-11-21 00:00,"€129787,71"
18102_CPFRANCISCOGÓMEZ31,ENVOLVENTE,04 ENTREGADO - INACTIVO,7/3/2018,2018-03-07 00:00,"€89938,62"
15205_RESTAURANTEYERBABUENA,FACHADA,08 CONTRATADO,8/6/2015,2015-06-08 00:00,"€39293,53"
18208_CPSECTORESCULTORES24-28,ENVOLVENTE,08 CONTRATADO,13/6/2018,2018-06-13 00:00,"€717790,00"
17204_CPPRONILLO2BLOQUE2,ENVOLVENTE,04 ENTREGADO - INACTIVO,6/6/2017,2017-06-06 00:00,"€93417,47"
16254_CENTREDESMONUMENTSNATIONAUX(CMN),PATRIMONIO,03 ENTREGADO - ACTIVO,2/7/2016,2016-07-02 00:00,"€452560,00"
18233_CPPARAGUAY1820,ENVOLVENTE,04 ENTREGADO - INACTIVO,26/6/2018,2018-06-26 00:00,"€313637,10"
18031_CPPERÚ14-16,ENVOLVENTE,04 ENTREGADO - INACTIVO,12/1/2018,2018-01-12 00:00,"€807431,19"
18153_CPSANPEDRODECARDEÑA66,ENVOLVENTE,11 NO ADJUDICADO,7/5/2018,2018-05-07 00:00,"€98673,00"
17155_CSIC,PATRIMONIO,11 NO ADJUDICADO,12/4/2017,2017-04-12 00:00,"€370107,83"
16225_CPMURUGURZA7BARAKALDO,FACHADA,04 ENTREGADO - INACTIVO,31/5/2016,2016-05-31 00:00,"€105336,00"
